TITULO;IMPACTO;TIEMPO_SOLUCION
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: VKUMAR BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1078594  Nombre: Venkata Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 09/08/2024  Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  6. Permiso de execute DBMS_PROFILER;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: AKUMAR BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1062494  Nombre: Akshay Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 09/08/2024  Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  6. Permiso de execute DBMS_PROFILER;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: GKUMAR BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 531409  Nombre: Gaurav Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 09/08/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a GKUMAR en el esquema de GKUMAR.  4.GRANT select sobre el esquema ADMFCA,  5.ALTER user GKUMAR QUOTA 100M on USERS,  6.GRANT 15GB TABLESPACE to GKUMAR,  7. CREATE  GRANT CREATE OBJETOS a GKUMAR,  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to GKUMAR,  8. ALTER  GRANT ALTER OBJETOS a GKUMAR,  Eg: GRANT ALTER TABLE to GKUMAR, GRANT ALTER VIEW to GKUMAR, GRANT ALTER PROCEDURE to GKUMAR, GRANT ALTER SEQUENCE to GKUMAR, GRANT ALTER TRIGGER to GKUMAR, GRANT ALTER SYNONYM to GKUMAR,  9. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to GKUMAR,  10. DROP  GRANT DROP OBJETOS a GKUMAR,  Eg: GRANT Drop TABLE to GKUMAR, GRANT Drop VIEW to GKUMAR, GRANT Drop PROCEDURE to GKUMAR, GRANT Drop SEQUENCE to GKUMAR, GRANT Drop TRIGGER to GKUMAR, GRANT Drop SYNONYM to GKUMAR,  11. Asigna el perfile de APL_SOPORTE_DML,  12. grant select on admfca.cltm_product_cu to GKUMAR,  13. grant select on admfca.cltm_product_class to GKUMAR,  14. grant select on admfca.CLTM_ECONOMIC_DESTINATION to GKUMAR,  15. grant select on admfca.cltm_product_c1 to GKUMAR,  16. grant select on admfca.acvw_all_ac_entries to GKUMAR,  17. grant select on admfca.cltm_product to GKUMAR,  18. grant select on admfca.cltb_amount_recd to GKUMAR,;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: PSAHALLY BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 367423  Nombre: Puttalingegowda Sahally Lingaiah Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 09/08/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a PSAHALLY en el esquema de PSAHALLY.  4. CREATE  GRANT CREATE OBJETOS a PSAHALLY  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to PSAHALLY,  5. ALTER  GRANT ALTER OBJETOS a PSAHALLY,  Eg: GRANT ALTER TABLE to PSAHALLY, GRANT ALTER VIEW to PSAHALLY, GRANT ALTER PROCEDURE to PSAHALLY, GRANT ALTER SEQUENCE to PSAHALLY, GRANT ALTER TRIGGER to PSAHALLY, GRANT ALTER SYNONYM to PSAHALLY,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to PSAHALLY,  7. DROP  GRANT DROP OBJETOS a PSAHALLY,  Eg: GRANT Drop TABLE to PSAHALLY, GRANT Drop VIEW to PSAHALLY, GRANT Drop PROCEDURE to PSAHALLY, GRANT Drop SEQUENCE to PSAHALLY, GRANT Drop TRIGGER to PSAHALLY, GRANT Drop SYNONYM to PSAHALLY,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: RPARAMASIVAN BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 968846089599  Nombre: RAMESH PARAMASIVAN Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 09/08/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a RPARAMASIVAN en el esquema de RPARAMASIVAN.  4. CREATE  GRANT CREATE OBJETOS a RPARAMASIVAN  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to RPARAMASIVAN,  5. ALTER  GRANT ALTER OBJETOS a RPARAMASIVAN,  Eg: GRANT ALTER TABLE to RPARAMASIVAN, GRANT ALTER VIEW to RPARAMASIVAN, GRANT ALTER PROCEDURE to RPARAMASIVAN, GRANT ALTER SEQUENCE to RPARAMASIVAN, GRANT ALTER TRIGGER to RPARAMASIVAN, GRANT ALTER SYNONYM to RPARAMASIVAN,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to RPARAMASIVAN,  7. DROP  GRANT DROP OBJETOS a RPARAMASIVAN,  Eg: GRANT Drop TABLE to RPARAMASIVAN, GRANT Drop VIEW to RPARAMASIVAN, GRANT Drop PROCEDURE to RPARAMASIVAN, GRANT Drop SEQUENCE to RPARAMASIVAN, GRANT Drop TRIGGER to RPARAMASIVAN, GRANT Drop SYNONYM to RPARAMASIVAN,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
Solicitud de permisos para ejecutar Script sobre la BD OPACE, para el control de cambios para encendido de blobs Nombre completo del funcionario que va a ejercer la tarea: Fabian Andres Trujillo Mamian Usuario de red:	FTRUJILLO Dias que se solicitan los permisos : 5 dias Código de empleado:	N/A Base de datos y aplicativo al cual debe ingresar:	BASE DE DATOS:OPACE  ESQUEMA:ADMESB  TABLAS:TODAS Permisos que requiere tener sobre la Base de Datos: Select,  Modificar, Eliminar, insertar Justificación de la solicitud: ejecutar Script sobre la BD OPACE,  para encendido de blobs en produccion Se adjuntan insert a ejecutar en la BD;Baja;30
Realizamos entrega de las unidades para que por favor sean desplegadas en ambiente productivo , esto corresponde  al programa para realizar los ajustes de los prestamos de manera masiva. Se entrega en la carpeta  Interest-Recalc_PRD_05Aug2024.zip la unidades clasificadas de la siguiente manera.  Paso 1 . Desplegar las unidades spc y sql  STEP-1 o	STEP-2.0-clpks_schedule_rebuild_types.spc o	STEP-2.1-clpks_schedule_rebuild_dao.spc o	STEP-2.2-clpks_schedule_rebuild_dao.sql o	STEP-2.4-clpks_schedule_rebuild.sql   Por favor ejecutar en el orden descrito anteriormente.;Baja;30
Solicitud de permisos de ejecución funcion days 360 en la base de datos SARC producción, servidor lpbog38v. se deben dar los permisos segun correo sox adjunto el cual contiene el archivo y lista de usuarios que se solicitan los permisos. deben revisar el excel adjunto dado que son varios usuarios a los cuales se les solicitaran el permiso. Son usuarios del area de control credito los que solicitan y nosotros soporte somo los intermediarios,  para esto existe una excepcion la cual le permite a esos usuarios solicitar permisos y ejecutar la funcion debido  a temas de cierre mensual. Se solicitan los siguientes permisos para cierre del SARC. Tipo de usuario:	Base de datos Ambiente:	Producción Aplicación:	SARC Servidor: 	LPBOG38V Información enmascarada en el ambiente?	NO Tipo de persona:	Funcionario Cédula:	revisar excel adjunto debido a que son varios usuarios Código de empleado: revisar excel adjunto debido a que son varios usuarios Usuario:	revisar excel adjunto debido a que son varios usuarios Nombre:	revisar excel adjunto debido a que son varios usuarios Permisos especiales:	Permisos de execute sobre la función days360 que se encuentra en el esquema usr_aplSARC Vigencia (días):	5 días hábiles Fecha fin vigencia:	Desde Agosto 05 hasta Agosto 09 de 2024 Justificación:	Consulta que se genera los 10 primeros días después de cierre de mes, nos genera las inconsistencias que pueden tener los legados con respecto a los días de mora, lo cual puede afectar la calificación de los clientes y por ende las provisiones, ocasionando el envió errado de información a la vicepresidencia del Banco, Superintendencia financiera y otros entes. Si se presentan el legado nos envía de manera formal el cambio el cual se tramita por medio de una novedad que es control SOX. Controles compensatorios:	No aplica.;Baja;30
Buen día se solicita permisos para que los usuarios de control de crédito banco puedan realizar ejecuciones según SOX adjunto en la base de datos SARC - LPBOG38V esquema ADMCREDITO, nosotros como soporte solo somos intermediaros en la solicitud de los permisos, Este esquema tiene un ANS donde le permite al usuario hacer cualquier tipo de cambio sobre el mismo dado que no es un esquema que afecte producción de ningún aplicativo en específico SARC, dado que es una copia idéntica de tablas del SARC donde usuarios pueden crear tablas, eliminar, buscar, y realizar alter. todo lo realizado no está afectado al aplicativo SARC. En el correo adjunto viene SOX y Vobo de la gerencia del usuario, se coloca un solo usuario responsable, pero se envía una lista de usuarios. se solicita solo por 5 días hábiles según SOX.  Tipo de usuario: Base de datos Ambiente: Producción Aplicación: SARC Servidor: LPBOG38V Esquema: ADMCREDITO Tipo de persona: Funcionarios Permisos especiales: Se especifica en excel adjunto en el correo SOX Vigencia (días):	5 días hábiles Fecha fin vigencia:	DESDE Agosto 05 del 2024 HASTA Agosto 09 del 2024 Justificación:	Cumplir con la auditoria y no usar tablas temporales en el esquema de administración Controles compensatorios:	No aplica.;Baja;30
De acuerdo con el incidente presentado el día 1 de agosto con respecto a la no generación del spool de muestras de tarjeta crédito se debió ejecutar un ajuste en un campo eis$concept ya que este al estar parametrizado en binarynumber superó el limite de espacio de registros que puede almacenar, por esta razón fue necesario cambiar a tipo varchar y con esto ajustar este límite preestablecido, ejecución del Query adjunto fue realizada por el ingeniero Yeison Orlando Montana el día domingo 4 de agosto a las 02:21 AM con aprobación de Geovanni Barreto y Alejandro bolaños, después de realizada la ejecución del Query se procedió con la generación del spool de muestras el cual terminó exitoso.  Se adjutna horarios reales en los que se llevó a cabo la presente ejecución: Fecha Inicio: Sábado 3 de agosto 02:00 PM Fecha Fin: Domingo 4 de agosto 02:30 AM;Baja;30
SE SOLICITA PERMISOS DE USUARIO NOMBRADO PARA EJECUTAR SCRIPT SOBRE LA BD DE ICS PRODUCCION POR TEMAS DE LEY  Tipo de usuario:	Base de datos Ambiente:	Producción Aplicación:	ICS Servidor: 	LPBOG157V SERVICIO: OPICSYS Información enmascarada en el ambiente?	NO Tipo de persona:	Funcionario Cédula:	79223311 Código de empleado: 10072617 Usuario:	gabeltranc Nombre:	Giovanni Alberto Beltran Castiblanco- Permisos especiales:	SELECT , insert, delete, update sobre esquemas COBRA,COBRA1,CUSTOM. y  Execute( F_ICS_GETMONEYRATEDATE) esquema COBRA Vigencia (días):	2 días hábiles Fecha fin vigencia:	Desde  6 agosto al 8 de agosto de 2024 Justificación:	dado a la urgencia y que se requiere agilidad con el tema se pide usuario nombrado Controles compensatorios:	No aplica.;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: GKUMAR BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 531409  Nombre: Gaurav Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 02/08/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a GKUMAR en el esquema de GKUMAR.  4.GRANT select sobre el esquema ADMFCA,  5.ALTER user GKUMAR QUOTA 100M on USERS,  6.GRANT 15GB TABLESPACE to GKUMAR,  7. CREATE  GRANT CREATE OBJETOS a GKUMAR,  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to GKUMAR,  8. ALTER  GRANT ALTER OBJETOS a GKUMAR,  Eg: GRANT ALTER TABLE to GKUMAR, GRANT ALTER VIEW to GKUMAR, GRANT ALTER PROCEDURE to GKUMAR, GRANT ALTER SEQUENCE to GKUMAR, GRANT ALTER TRIGGER to GKUMAR, GRANT ALTER SYNONYM to GKUMAR,  9. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to GKUMAR,  10. DROP  GRANT DROP OBJETOS a GKUMAR,  Eg: GRANT Drop TABLE to GKUMAR, GRANT Drop VIEW to GKUMAR, GRANT Drop PROCEDURE to GKUMAR, GRANT Drop SEQUENCE to GKUMAR, GRANT Drop TRIGGER to GKUMAR, GRANT Drop SYNONYM to GKUMAR,  11. Asigna el perfile de APL_SOPORTE_DML,  12. grant select on admfca.cltm_product_cu to GKUMAR,  13. grant select on admfca.cltm_product_class to GKUMAR,  14. grant select on admfca.CLTM_ECONOMIC_DESTINATION to GKUMAR,  15. grant select on admfca.cltm_product_c1 to GKUMAR,  16. grant select on admfca.acvw_all_ac_entries to GKUMAR,  17. grant select on admfca.cltm_product to GKUMAR,  18. grant select on admfca.cltb_amount_recd to GKUMAR,;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: PSAHALLY BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 367423  Nombre: Puttalingegowda Sahally Lingaiah Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 02/08/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a PSAHALLY en el esquema de PSAHALLY.  4. CREATE  GRANT CREATE OBJETOS a PSAHALLY  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to PSAHALLY,  5. ALTER  GRANT ALTER OBJETOS a PSAHALLY,  Eg: GRANT ALTER TABLE to PSAHALLY, GRANT ALTER VIEW to PSAHALLY, GRANT ALTER PROCEDURE to PSAHALLY, GRANT ALTER SEQUENCE to PSAHALLY, GRANT ALTER TRIGGER to PSAHALLY, GRANT ALTER SYNONYM to PSAHALLY,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to PSAHALLY,  7. DROP  GRANT DROP OBJETOS a PSAHALLY,  Eg: GRANT Drop TABLE to PSAHALLY, GRANT Drop VIEW to PSAHALLY, GRANT Drop PROCEDURE to PSAHALLY, GRANT Drop SEQUENCE to PSAHALLY, GRANT Drop TRIGGER to PSAHALLY, GRANT Drop SYNONYM to PSAHALLY,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
